0,0001709409368865211
6,006128878365787E-05
-0,00013160364997183253
5,3580915222903674E-05
7,823384549722206E-05
0,00014018821182938223
-0,00011074411621598475
-1,8255296084388856E-05
-5,070220610113438E-05
0,00011738260868792367
-6,429026929292299E-05
1,5904518626528884E-05
-0,00015127995659264536
-0,0001472813860041233
-6,221611802985003E-05
5,411617719564044E-05
0,0001747308390612317
-3,088840592181202E-05
0,00015431188851806966
0,00014112796832777748
3,901823276774532E-05
9,259550053904538E-06
-0,00010802161615748848
0,0001798533212170999
7,271906686146349E-05
-9,699242323257416E-05
-7,810336777475987E-05
2,909175527500941E-05
-0,00010787656584891817
-1,0369479734513506E-05
-0,00014390992222366254
6,7482861052163E-05
3,484264598037018E-05
-0,00011416983110490794
0,00016594462329352482
0,0001409069756491044
0,0001415039221499963
-3,3720658364589404E-05
1,2027122768348142E-05
0,00015426079552100265
-4,936729961702406E-05
0,0001381793971959062
0,00010882532069808361
0,00012962975115313468
-9,319376870739242E-05
5,092994063706311E-05
5,955461250779206E-05
9,758074030220507E-06
6,0334664033992305E-05
-7,910739522980742E-05
9,520813568752922E-05
-4,9142658620517755E-05
0,00013162855133208774
0,00010489298947754897
2,0055140636174266E-05
-0,00010752859619985251
6,801013928732524E-05
-0,00010711526961347856
5,8581213126156025E-06
0,00010724148462241453
-9,201388827863198E-05
1,5351987174353132E-05
8,357784111373448E-05
4,47882148137318E-05
0,00010258297050021122
-0,00010620009077571482
-3,423093292202933E-05
4,013191692286993E-05
-5,5338977576674386E-05
0,0001153946263596606
0,00010202425845095677
-0,00012668516091475987
0,00011309193587149626
-4,433436276268032E-05
9,258092155238554E-06
8,672216645612257E-05
3,805557148785263E-05
0,0001419314074748266
-0,00010225651302528208
-7,938972096183363E-05
0,00010996181432481677
0,000140903263559285
-3,5262175457240854E-05
6,625169566119632E-06
6,733857459105521E-05
-2,988642009290904E-05
-7,261944855029623E-05
-8,939511915263278E-05
5,5984830016657494E-05
-0,00010365388865091532
0,00014313156277320286
0,0001654835914476657
-4,5352916113584524E-05
-0,00011440460266458932
2,690679879068604E-05
0,00010974227360585262
3,171239651510961E-05
3,889840832005871E-05
0,00012845518973052773
0,00015854591975756398
-7,175838484281351E-05
6,543017767024468E-05
6,931945217569857E-05
-0,00014234235043279194
9,407769048463769E-05
0,00012717183473951113
-0,0001528329488836456
-0,00011538168028834523
-0,0001083781976574942
0,00013119414538850595
-0,0001606604940445519
-5,977761946756286E-05
0,0001375930085029047
0,0001653711411779465
0,00016186417671422933
-0,00012924830876369925
-7,716030979951888E-05
5,545270666089458E-05
-3,052621040352608E-05
-4,779307358189815E-05
-0,00013971274458391352
6,899209211021075E-05
1,859158670474717E-05
-1,5602828034649044E-05
-4,7044505736658436E-05
0,00017641635782873148
-0,00014393646054474107
-0,00011073715726274736
-9,93873869975236E-05
0,00013661312161896243
-0,00011326860962905503
-1,0264232954061398E-05
9,695349208645453E-05
-4,9299214502053764E-05
3,916902935208816E-05
-1,0984169622678859E-05
-9,511684927915808E-05
8,828937435270842E-06
6,356591889976123E-05
9,925947940815528E-05
-7,114694866053609E-05
-6,478430684925475E-05
6,575227589802517E-05
0,00011738158906631823
5,807406149467671E-05
-3,656009542294438E-05
-0,00013687954602027653
9,653761930522874E-05
-1,889870995084926E-05
-6,818835693992201E-05
-2,4042272228817736E-05
-0,00014322770210698377
-6,63941326933389E-05
0,00016117857945186433
-8,011343005940906E-05
-0,00012179345110632623
0,000101990860300303
0,00011975762200787087
-0,00011489755121624383
-5,864370087011046E-05
-0,00010906351314445942
8,89355480992618E-05
0,00012850476745845824
0,00013234244235664565
-0,000161478650188006
-0,00011582624534251436
2,1738537737788818E-05
-7,43288794974525E-05
0,00018410603181635024
-3,438171017465505E-05
-7,773889854050274E-05
0,00011301899389535906
0,0001358811258619275
-0,00011664493867467029
0,0001579320322655728
5,078397030917395E-05
9,032317418478016E-05
-0,00013530658787226662
-0,00014202675973010005
0,0001589275213411528
-0,00011271478863778757
-3,5001128926908916E-05
-1,5166854156199984E-06
-3,6565912703251755E-05
-0,0001624532357656368
0,0001491620977719554
2,5006333986136738E-05
1,6477047106489995E-05
-3,029796695294588E-05
-0,00014592787437741565
-0,00011179315369755409
0,00012632688408711765
-7,597279568045476E-05
-0,00013745336136246805
-1,9875166622259506E-05
4,768520264683266E-05
0,00015921333905889986
0,0001545176208922709
0,00013513405354012044
5,5053599950627646E-05
-0,00014192885753293573
0,00010592594978341919
-4,961702639280604E-05
0,00020807754500851776
0,00010438878269438488
-0,00015574737535115285
0,0001392890159885605
0,00011023895016581884
2,9474964895784094E-05
2,5619424933088463E-06
-0,0001049855209631216
-0,00016266857132281868
0,0001377453212176989
4,576299998320933E-05
0,00016907169223077782
-0,00010017946035286499
0,0001594611580244364
-0,0001123315390481359
6,229301849607945E-05
2,916312908008641E-05
-6,407555767191422E-05
4,427021604360091E-06
-8,088407087384483E-05
0,00010621078597984908
-0,00010662762140642758
5,208200816005356E-06
-5,0803954763978423E-05
0,0001562639145879744
-7,756241023909439E-05
-1,709116218512472E-05
-0,00010735006787990513
-3,480873467437926E-06
-8,215220938956306E-05
-0,0001729823413822686
-0,000131553277644084
2,9456877230051075E-05
0,00011655689622195205
0,00014621184642580926
8,689905237401754E-05
-7,576006748234425E-05
-0,00013564674417835529
2,7647907657684803E-05
-0,0001573489190956408
-1,4101208152527859E-05
-0,00013821398584774113
0,0001257702331437385
0,00011268921243025205
5,121229921564688E-05
-1,3097675304679259E-05
-0,00014602862379593763
-0,000148942641271107
0,00016665494724411986
0,00015697890668452677
8,891813982248067E-05
-4,183529731226069E-05
-0,00010881842658846296
-5,607642005655204E-05
2,644006310958488E-05
-0,0001522890909926496
2,3547495588396815E-05
-2,8797465699138515E-05
-0,00014197244962356394
-4,5018759060810336E-05
-6,177259313846299E-05
-0,00017163734188252298
9,033558443033566E-05
0,00015813221417184149
0,0001247864646261494
-0,00015601088865595654
-3,778194840435689E-05
4,036056037735776E-05
-8,081684604019455E-05
0,0001668765431454189
0,00018043664493950674
-3,9630463394540884E-05
0,00010271904679243785
-7,085138954729042E-06
0,00016053951745087654
0,00012281964898747084
-0,00012883434764757211
-0,0001231712758206181
0,00017231282502660176
6,828130106020553E-05
0,00010719485603988635
0,00011026687250252466
1,649271726509117E-05
0,00016604118620555623
0,00012840506938366762
-5,9441117371899515E-05
-6,742356271644411E-05
-0,0001551794370939616
-0,00014380551160993944
-0,00015499317124688259
-0,00018676149208416375
-5,767115171077408E-05
-6,744731081828202E-05
7,865440991706235E-05
-0,00012792433179779892
2,8678035207920596E-05
3,6088324401357384E-05
-0,00010092684146829849
-8,080902167336573E-05
-9,52806424341945E-05
5,7354667844698156E-05
-0,00013686377502907613
-1,5371586068892475E-05
-3,7610277410203005E-05
3,489068248570855E-05
-4,183768831097958E-05
-7,060869939791698E-05
0,00011468247867812059
-4,722247344457246E-05
4,011390485029494E-05
1,699104913717214E-05
-0,00014986641520544928
-0,00012429486410726965
-5,567784382062187E-05
0,00010060422917057558
0,00015916641637364338
9,640860234602664E-05
2,4119815247747556E-05
7,07919506377398E-05
-3,390570165375733E-05
6,57446750212851E-05
-9,832993840762537E-05
-0,00015895970247645398
-0,00016855095632889802
0,00011475452504388584
0,0001225034989688992
6,544849076265033E-05
0,0001468084883006513
9,485054107564105E-05
-4,7426622435449255E-05
-6,5431000334757815E-06
0,0001395035322088025
0,00012929664231461517
-7,514246036605057E-05
-0,0001835620166105257
3,337713710805439E-05
-5,8774623887459615E-05
-0,00014022717786848303
0,0001404923190338603
2,759713236725415E-05
-6,073714646185326E-05
-6,858890902529422E-06
-0,00012458944331896298
-4,725153434063987E-05
-5,826566346444553E-05
1,7288825819993905E-05
0,00014127971580790702
0,00015889353381497937
-2,4711131452986396E-05
-7,098119913167029E-05
7,339650266697185E-05
-0,00010097399857433262
0,000150115486502002
0,00011009754726301389
0,00010393601380133101
0,0001498154867150423
-7,508019519625149E-07
-0,0001177901812417631
-6,966921585193061E-05
0,00011420330496031764
0,0001461214822157409
7,036152140547947E-05
-0,00016763765888689634
-8,367618122989919E-05
-4,095615209430161E-05
-0,0001305965169009264
6,312372499990915E-05
0,00012717241196486074
0,00013799871707882906
-0,00011293582581432616
0,00012511484413586536
2,6650012917895846E-05
-6,0445428300641584E-05
-8,819586426304487E-05
-6,762119759467999E-05
1,6608424770445442E-05
-1,6441585014882668E-05
-3,9302311870252534E-05
0,00015434013269720868
-0,00012432355713153426
4,505403343622554E-05
0,0001634627019465538
4,183722093866348E-05
-9,769688519947989E-05
-0,00010219599002678346
3,7284771225295538E-06
-0,00012822264481067745
-1,3042730432714511E-05
0,00011813868391640715
0,00016881240000034685
-3,0246735187068692E-05
-0,00013021018647838437
0,00013297235260993366
4,0899550324866734E-05
-0,0001257459475807157
0,00016382624496878815
-5,496332828661174E-05
5,4515633092324674E-05
7,799281876517452E-05
-0,00012132748658032283
6,388203359838889E-05
4,048227604109755E-05
2,733599011025319E-05
-3,665277433385408E-05
-8,512866468732832E-06
-0,00011809866208642016
-0,00010541899684834276
-0,0001424621881382594
-0,00010546504302853384
8,746662292077204E-05
0,00010858843857438082
0,0001696113342488634
-5,867990084665654E-05
7,207415868313235E-05
0,00010959913099367419
8,858077910491281E-05
8,105057886109109E-05
0,0001445363795146611
0,0001602725961999048
6,350370827300575E-05
0,0001180228430477981
5,647066229756123E-05
7,751832567354176E-05
-0,00011186444502239217
-0,00011476269710270582
-1,9486386388389772E-05
7,130360072610827E-05
-9,224177602623074E-05
-0,0001473758927070395
0,00013133819562885802
-5,8038209817587325E-05
-0,00016100901082567447
-0,00013120757719226116
-8,029659135863821E-05
0,00015962537410758588
0,00012974947146066876
0,0001071469873416886
5,0826994745091885E-05
-7,847927120146534E-05
-0,00011215801685682277
-5,524426077087387E-05
9,86170950766006E-05
0,00012878793190763412
-0,00010435690007511977
0,00012540817593298802
0,00013195545922348138
0,00010534781195297994
9,892494849840664E-05
4,8744273059024894E-05
-0,00013232524406948444
-8,982977650181639E-05
0,00016796179511415345
-6,444894325731418E-05
0,00017127656337722475
0,00011506696146369039
8,725993290334835E-05
5,7249726738539275E-05
-3,815622304791577E-05
-0,00010486420171364078
0,0001298027272729924
7,005891804344179E-05
-0,00010842152074512572
-4,283843722999393E-05
3,2799621951962956E-05
-0,0001525804329569117
-7,849771890975673E-05
1,735497101134365E-05
-5,6174320243493224E-05
-1,1852450772039116E-06
-6,093302990194076E-05
-0,000129179450610081
2,3854752871575553E-05
0,0001458304933450488
-3,491356098879428E-05
-5,2654959563291924E-05
7,8527429239899E-05
1,2110265656841034E-05
-1,7799288938583824E-05
8,670010762409022E-05
0,00012059071211318023
-7,662244540802684E-05
-0,00014937228418844886
-0,00011383351793602593
6,91732436758108E-05
0,00015781624647974557
0,00015777691573582277
-0,0001545984379840717
-0,0001618724649689853
-0,00010031464389856285
0,00013261287297756664
1,7667218190271442E-05
-1,8954246118660383E-05
0,00017430825202588822
0,00011086192806053456
2,072578354720514E-05
-0,00014293406345136013
-0,00011926399851331928
0,00015961024143781554
-9,949572647123802E-05
-5,297704536668388E-05
8,950701817200784E-05
0,00016886892837222404
-1,5435325619604136E-05
6,624669933334703E-05
-8,938139349957309E-05
9,355350265226178E-05
-2,56058110109598E-05
0,00016123778017045247
7,163772695803361E-05
0,0001112474042530195
5,8298365787935196E-05
3,038667792510216E-05
-9,768956493874068E-05
0,00017546475782442142
-4,45911339710187E-05
4,2658777749831176E-05
-6,55075343395696E-05
-0,00011549235483982943
-8,780716668852502E-05
-0,00013912203581166463
-6,220309092381051E-05
-0,00014174911766968613
0,00012457163736680305
-4,373488565915707E-06
0,00011107669212686833
-2,2982972299912486E-05
-0,00016603972596937458
0,00013265166717818096
7,345270936441737E-05
-0,00010881249065691333
6,66821732372753E-05
4,894897532940079E-05
9,085674691418474E-05
-0,00010615198608895681
-7,52824319269302E-05
0,0001198468134890954
9,567905746669266E-05
-0,00016497168181970188
-3,616803052480608E-05
-5,641400340285907E-05
5,380734294190204E-05
-4,439010908525007E-05
4,29513003377922E-05
4,77917152015446E-05
-0,00012090173445102157
0,000131841449958145
7,18746236761808E-05
8,618785259395279E-05
-6,3486691600565266E-06
-0,00010017183907662443
0,0001501178183715898
-0,00016770194660630002
-0,00010647045232834393
2,0223936443056405E-05
0,00013750830458040178
-4,6965050493411124E-05
3,95624767280466E-05
-0,0001679251701470473
-6,839524020379932E-06
5,3446237263254226E-05
5,551448693097837E-05
-2,942965495414173E-06
2,919518628856199E-05
-0,00010392162014568492
3,499084398579899E-05
4,909486906812935E-05
-2,4756156760827116E-05
0,00010248481543322828
6,70949329745592E-05
-5,2111161277238854E-05
8,364841159681517E-05
0,00016019329606451073
3,2666823796065985E-05
-0,00012284254673445568
5,4077928254289356E-05
-5,283459749728466E-05
3,170503977142903E-05
0,00015870550431847414
-8,779751713073012E-05
6,564405675573539E-05
-0,00016983552101663643
0,0001283396923028411
0,00016531399071053
-6,723988644986417E-06
9,351462727958559E-05
-0,0001102836654060575
-2,9626790498339246E-05
7,892116073269396E-05
-3,8097215605728324E-05
0,00011162421273794919
-1,5990228522005888E-05
-3,3231982141046544E-05
0,00013211766652402996
-0,0001738211964282329
0,00014793061812930106
-0,0001579243377459709
-3,150835641665166E-05
9,095211293555795E-05
-1,1532227054831804E-05
-2,267862457657496E-05
3,533411238423901E-05
5,500469349487407E-05
-0,00011965193601556808
0,00013213214413218126
-0,00010135681615164557
2,4749238507373285E-05
0,00013975376245346186
3,3497787844590274E-05
-0,00015007496644848167
0,0001178729926484659
4,5038496039725264E-05
0,0001561457875601748
-4,460488524810049E-06
4,357616540569797E-05
-6,870865034098622E-05
0,00014881699161863372
-0,00010218599337172387
6,25347413100045E-05
-2,792502292332923E-05
-5,990111796334331E-05
0,00011222421065815459
5,4202419383996505E-05
-4,89449046429168E-07
-0,00013927691975069065
-4,483167753399727E-05
3,084771503222347E-05
5,494730062035162E-05
-0,00012020728701613121
-0,0001301844998368453
0,0001398676960259081
-7,001350280876646E-05
-0,00015136468931668115
-0,00010146649748951937
1,5142890431518416E-05
-0,00012704550185205517
-0,0001123994869406619
0,00010972900348484537
-2,7329003343722057E-05
0,00011948279439389433
-6,28172119841234E-05
-5,7149948511161864E-05
0,00016276551266796864
0,00012158223444522063
-3,5768975699078444E-05
-0,0001166356927280589
0,00010768619687342744
0,0001594602610762395
9,133553748873206E-05
-7,506722090292143E-05
-8,763889546582184E-05
5,5134464280172024E-05
-0,00016257226622102248
3,129010091519985E-05
0,00017119046934329637
9,252751740974656E-05
-3,864630797169249E-05
6,589910344246809E-05
-9,802034588983031E-05
-8,5901969393781E-05
-8,142710487541127E-05
0,0001792305827426125
8,523566189114714E-05
-0,00013495375113968763
0,0001362899727103429
5,391891659446216E-05
-4,6566291111312264E-06
4,5417834384194965E-05
0,00017609244928845833
-4,155931874902451E-06
-1,212006705791341E-05
-4,149225312562284E-05
-0,00017102376594021088
-0,0001025440897447332
1,3405058985904916E-06
-1,7972848251197314E-05
-0,00011815497435716533
0,00013813505115790469
9,963306188748015E-05
4,713821294721708E-05
-4,542459535454664E-05
-1,1971671935173756E-05
-3,078004054228331E-05
8,409506189801895E-05
0,00010193719437926133
0,00016132013321213016
-1,1076262652416936E-05
-0,00018087586804640973
-0,00012908082338903133
7,694180055794405E-05
-5,5952471295810404E-06
8,174892114599638E-05
-7,266665320247137E-05
7,798960511339608E-05
-7,720059485367259E-05
3,472144636259812E-05
-8,75226164894511E-05
-0,00015404263359732406
-0,00010646514671331984
-5,142851050658746E-05
-1,6990842701600028E-05
1,266505751502844E-05
-0,0001538763111024016
0,0001646730456674791
-0,00014125713786620868
-8,765960431757455E-05
0,00010880232304409249
-0,00013883370313776694
0,0001292267408881028
8,413708710231313E-05
-0,0001048401786932968
5,7806876859390424E-05
-4,475083041733533E-05
0,00013508682036212632
8,786957365761073E-05
-0,0001649903749267578
-7,201021243594272E-05
-4,936530230081658E-05
-0,00013116974024153004
-0,00013206793027971194
-6,958194794511025E-05
7,313486534107777E-05
-8,738124482474302E-05
-7,771695467291338E-05
3,1146697305637544E-05
5,66418858331084E-05
0,00010709404617981022
3,5102978798015156E-05
-0,00016337858829125083
-0,0001476188914950513
-0,00014696736947653662
8,461261414418387E-06
3,638874797514015E-05
-0,00016043253799721244
-4,4559120469458734E-05
-0,00010137656348713027
0,00010707451821497798
0,00011592702468232882
8,916987174223485E-05
0,00010517002352103231
-0,00015374605400899797
-0,0001658172878260197
2,4344126357295544E-05
-8,610586830398231E-05
7,68227926786362E-05
-0,00017093304907607796
4,153200959651038E-05
-0,00013963268563953752
-7,796420557606491E-05
0,00010416026793952886
-5,690677312954328E-05
0,00014271782259650474
-0,0001699418739353079
5,328432836294184E-05
-2,95710334681552E-05
4,857034195697745E-05
0,00010037060974009089
0,0001596974961741273
-0,0001401776086663512
8,743447295516936E-05
0,00013167718167086254
-0,0002184528479069764
7,370769243202955E-05
0,00010972930244425255
8,603294271355362E-05
-0,00012567740440027814
7,400157503874175E-05
-0,00010552320926236354
-4,8721129673023265E-05
0,0001213109175386209
-2,6174029997345056E-05
5,285270508729319E-05
0,0001611308650640975
-0,000127876685026358
-0,00012439408168653403
0,00012235302810082547
2,661987188932648E-05
-0,00012983574379569134
6,6475210130278794E-06
1,822165479123462E-05
0,00011962055610152955
-0,00017709642169731136
-4,13824081487613E-05
0,00013824375388827562
-0,00014691675099923096
-5,679935687062817E-05
1,4061915145372081E-05
1,8809395460294566E-05
0,0001413987908848208
0,0001101132963700976
0,00011589993030880191
-0,00012478690081291126
9,530190284743461E-06
-0,00015329036468561145
3,380647116686241E-05
4,6911201380874255E-05
-0,00010765301360233824
6,949755770087748E-05
0,00013909538133120283
-0,0001235821010377131
6,516823225595757E-05
-0,000168447612436646
-0,00012918590330644316
0,00015845183026521294
-6,173898749630592E-05
7,876246225864734E-05
-5,7139581164933585E-06
0,00015325294219379628
-0,00013415047397787941
8,756546772627653E-05
-0,00010926975366962976
-0,00015343411294868088
-1,1326235375202378E-05
-0,00016143943726741445
6,244770955597453E-05
-0,0001471575675935081
1,4252098556836156E-05
0,00015229051255353395
0,00014364345335166523
-9,166413263472161E-05
-1,4775216490230453E-05
-5,3439148883856566E-05
8,271099313375404E-05
0,0001603681985528147
0,0001338768514323396
-0,0001405671840634185
3,813331439458291E-05
-0,00015383287828611475
5,947636564637199E-05
-9,523750894047262E-06
9,279681169685556E-05
1,907442499043298E-06
-5,164949156184321E-05
3,460224043751272E-05
0,00011862374549238208
0,0001346058245585754
-0,00010816643599610033
-0,00010614741673739901
1,0761704126652959E-05
5,477655536866544E-05
-5,781840030735136E-05
-6,152516689802333E-05
-0,0001145958040039543
-0,00015930316034446908
2,612834532532703E-06
0,00018923119702327014
-0,00015918580316603328
-7,905803182144793E-05
6,337138828950497E-06
-3,8133596650730764E-05
0,00017099984058713724
2,4961694610617082E-05
-6,294129155192513E-05
0,0001561135198091749
-7,362685735512617E-05
0,000169659420935086
-9,920739368457885E-05
8,002262847504941E-05
3,6359489982731515E-05
-0,00012499849160825652
-0,00015167548044663683
-0,0001824075158484444
-8,666336148658313E-05
0,00011673625451425376
-1,559105792494582E-05
-5,541543698122023E-05
-1,665873749596124E-05
0,00013972115422319738
0,00015757914312056727
8,486630374721812E-05
-7,521119680086865E-05
0,00010917732793482342
-9,140364117346699E-05
-3,4962886879216634E-05
-0,00010162514198487143
-7,57921667423161E-05
2,7390615645118967E-05
-5,796453977791288E-05
0,0001036830554905965
-0,00016887257493240188
1,6559616450271382E-05
-0,000144666112151717
-4,6551286016832765E-05
-0,0001019923565729501
2,9090707575677894E-05
6,968545761351992E-05
7,931136185298024E-05
-1,1997885907201306E-05
-0,00010665694989075204
-0,00015919769689703856
-6,5844435227847E-05
-0,00011663423509255169
-3,0149265944390135E-05
0,00017083492468279778
-0,0001233840642458567
0,00012764806581550976
-4,541076740522397E-05
0,00015848996219774072
-0,00013263721521071084
2,5925988887551466E-05
-0,00010502228680417944
6,905682229024109E-05
0,0001532055505695907
0,00015515320700947374
5,109994235697427E-05
-8,26870749915993E-05
8,843610966288575E-05
2,6249676580914248E-05
-5,090440027155513E-05
-3,605360135193115E-05
0,00010221945678590214
-0,000143596003146815
0,0001411142375995689
0,00011807662995568308
-4,608872595737706E-05
-0,0001538055867519229
-8,527344780264876E-05
-0,00015289116534372783
7,64040312901732E-05
-0,00015204371225489952
-5,181653559056762E-05
6,815524961782438E-05
2,659845323044674E-05
7,266285335456224E-05
0,00016353411923974092
9,054132502854084E-05
-0,00010266095723497089
4,687695909827702E-06
7,653663607370872E-06
-7,148960963517019E-05
5,4008149303885744E-05
7,262584001544605E-05
-0,00012906887076060753
-8,997843435110575E-05
-0,00013030162323161422
-0,0001072418950897145
0,00014885071105515802
-0,00012093132799172407
-0,0001442479317255196
-7,930426524285733E-06
-0,00010989066108276453
0,00012003491423568286
-4,321229809988099E-05
-0,00013684780854877183
0,00010630342718048656
-0,00018032454461341322
-4,65679393431515E-05
0,00018946574001838003
0,00011762599501712452
-9,164153472366109E-05
3,1609716313117506E-05
-5,377879493066446E-05
4,416971708294781E-05
-0,00012902686918797013
-8,057418004253209E-05
-8,892904249192223E-05
-1,5567313199700755E-05
0,00016341474961394014
0,00012058552292133279
0,00016013390211265006
8,017076540884062E-06
1,6700641622181376E-05
0,00015266574866953933
0,00010417842105287596
-8,795067409229706E-05
0,00011606887793938558
-0,00010360376690905989
-9,581967757969762E-05
-3,2525105555799315E-05
-3,687478793306522E-05
-9,306182726346335E-05
7,944350800758235E-05
1,1356664094934869E-05
-8,120206817316701E-05
0,0001135459145870362
2,1835014819318024E-05
-9,443776910841933E-05
0,00010871397777974741
-0,0001278114184586253
0,00013635737045139066
0,0001565985948708266
-2,139738447614611E-05
0,0001096677524856006
-0,00010254500668297405
-2,3347501491420387E-05
-9,094799056173408E-06
-2,217862558397146E-05
-2,169606792636711E-06
7,97171528419558E-05
3,743610847114835E-05
-0,0001154996599202563
0,00013354921122923804
-8,872782523764053E-05
5,698433493122549E-05
7,8175714348939E-05
1,4650849342774912E-05
-9,939364591999497E-05
9,947326825454463E-06
7,506144329188905E-05
-0,00010114165510076804
2,8062964225707806E-05
1,6650831761954666E-05
-4,861241264390651E-05
2,452492682794515E-05
0,00010393448786035088
-6,474421011049186E-05
-4,199831489028397E-05
-2,196631035246028E-05
1,2056935591273125E-05
-0,00014856869430290945
-8,358865011385876E-05
0,000151244253694265
5,047009290175125E-06
-6,067705169414792E-05
-0,0001380013099340874
-7,787730419830405E-05
-0,00012647385616172444
-0,00010118128718741058
-9,244003914976926E-05
5,9602484214872716E-05
-3,885867744595509E-05
0,00014696840370137895
4,135927125504099E-05
-5,557887167902477E-05
2,902401475257233E-05
4,191498841570486E-05
0,00017035666069254503
8,041760102600758E-05
-2,30913173241832E-05
-0,0001694012952335918
-9,931549388331831E-05
4,689764182073445E-05
2,2538249081821503E-05
-7,917716912697657E-05
9,148926531155446E-05
7,613683604894054E-06
-4,083134979261244E-05
0,0001741485974555452
6,886894173007086E-06
-5,0397243066628984E-05
0,00015362662543554325
-5,795991979992556E-05
-0,00010956743060385077
-0,00013695195758138865
0,00014311633875879832
8,82851013696689E-05
-0,00018491941030437245
-0,00017838228145223837
1,9613131316320397E-05
9,394722890589256E-05
